kp,ki,kd,completed,completion_rate,mean_distance_m,mean_itae,mean_saturation_fraction
5.838855582938596,1.5332974544443596,0.2497584009371078,59,0.5959595959595959,0.1196392215476116,146.58858709275052,0.3513452602895195
4.3967135679989084,4.356696883464403,0.6230920377659658,59,0.5959595959595959,0.1200520228578745,160.51483076344394,0.35585640865512097
3.4774483448559805,0.0,0.0,53,0.5353535353535354,0.17091050907049812,200.53867332621002,0.32354351214533633
4.0,0.0,0.0,51,0.5151515151515151,0.1664446711574202,207.5807323003536,0.34116722556730134
38.780324059475234,4.901973754402947,0.3660145812181423,50,0.5050505050505051,0.09233985386110252,112.85694520118926,0.5726256391048952
6.418181755267876,0.0,0.0,50,0.5050505050505051,0.14918387871330116,143.11200234958474,0.3917567565274189
31.948542212095752,0.5620287074628949,0.2738983932986999,47,0.47474747474747475,0.08241059245619478,96.36602966444933,0.5543971242517707
7.344957348027292,0.7539400958418435,0.05232290948239597,47,0.47474747474747475,0.15563078863693272,163.0330534088822,0.42602573248635506
11.168020022226903,4.8578035423079005,0.15661259260298024,46,0.46464646464646464,0.13233630705693472,136.85839758841473,0.4922107866956481
8.0,0.0,0.0,46,0.46464646464646464,0.1551392027174907,140.35862863997875,0.43438300831065385
25.0,0.0,0.0,45,0.45454545454545453,0.1234272137482053,132.44701525977027,0.5590779699206946
6.969777530783576,0.9194469825484558,0.0,45,0.45454545454545453,0.1512516620813067,154.85627876007604,0.4425003617979809
14.414420648572278,0.7553113903840775,0.01036421938716176,44,0.4444444444444444,0.13699830714178543,136.0220118788014,0.5070540753157282
15.0,0.0,0.0,44,0.4444444444444444,0.14320017023804724,145.74440444312793,0.5068586406752517
6.75449801354303,1.0765434911779947,0.0,43,0.43434343434343436,0.16597544870935513,188.71597161970303,0.45440743762016106
0.26963635288057286,3.9651182904901705,1.505040759517225,39,0.3939393939393939,0.19041759985533002,312.1861898848362,0.4785206848923027
3.8257327484938757,4.585838865964261,0.34862051474582517,33,0.3333333333333333,0.20255958471551055,263.6582197153711,0.5403644503976827
6.859673222108618,3.8784284512259677,0.0,31,0.31313131313131315,0.19055593034261215,222.99357390404217,0.5503549385554124
3.723779473848163,3.198585834712631,0.01881424586902051,20,0.20202020202020202,0.23873910712685145,235.4621746244869,0.5986266576647594
1.5487420078743879,3.4184218666977184,0.36082403556828685,10,0.10101010101010101,0.23444419546821024,331.2114556574083,0.6845989399330021
0.2857056074252603,0.15175147192055816,0.0,5,0.050505050505050504,0.36271791788827507,453.8866241432215,0.2623891274231577
2.212343523254479,4.076108941458859,0.02185822326208765,0,0.0,0.2611459471010531,328.3556470982577,0.8125807631554346
1.5640036433410556,2.8666635880556046,0.06524899989801158,0,0.0,0.2744716826605209,358.53794678096614,0.8201370696809397
0.6507238482450659,3.2078585261124037,0.13454374387511753,0,0.0,0.2755137229333147,366.54285219692196,0.8541078930112033
0.5021019970721372,4.724740855724898,0.5118673677697122,0,0.0,0.27616041433999305,429.4091205699781,0.8214608033366783
0.3421998501300621,1.6151817312910333,0.0,0,0.0,0.3436127394510329,431.5459811913501,0.8129635192354995
0.6928881169135697,1.003033619934976,0.010261308064082902,0,0.0,0.35359826104778147,450.36251029801747,0.765768529498688
